,위도,경도
169,37.5532495196628,127.075701920674
170,37.5475888296717,127.067036854919
171,37.5604083584727,127.085766638305
172,37.5520117024951,127.078772391405
173,37.5520117024951,127.078772391405
174,37.5437758253405,127.070099959823
175,37.536187136618,127.065093691235
176,37.539182674872,127.074711902268
177,37.5610199451954,127.075066004091
178,37.5388832331651,127.083129610087
179,37.5617452127767,127.08863248916
180,37.4792784561283,126.889881149408
181,37.4792784561283,126.889881149408
182,37.49858585442,126.893496933247
183,37.4810758439164,126.886418278694
184,37.4823946334271,126.901563449717
185,37.4994729485803,126.866656996107
186,37.4974858558553,126.856050033358
187,37.4996134812129,126.868403065922
188,37.4862413377541,126.887658060221
189,37.5012814027469,126.88212232009
190,37.5070823390707,126.887193209885
191,37.4857483868776,126.876888159875
192,37.5090492151745,126.8869873429
193,37.484739369678,126.902702345864
194,37.4934474799249,126.846132445001
195,37.4947764704935,126.887639509621
196,37.4959747543601,126.859244940664
197,37.4942771898007,126.856195168388
198,37.4975599503999,126.84787864738
199,37.4867752723367,126.898193541216
200,37.503039596277,126.82607407391
201,37.4981623157966,126.85515308775
202,37.5119520847943,126.874422934062
203,37.4884700177382,126.890773027393
204,37.510935291399,126.876205379174
205,37.4915798968086,126.89190786155
206,37.4870596923458,126.837248973616
207,37.4996134812129,126.868403065922
208,37.5025672376031,126.880340094924
209,37.4916426378072,126.874190534105
210,37.454739045818,126.900524646587
211,37.44116710948,126.903389110014
212,37.4701598044531,126.897822232094
213,37.4726815000784,126.903219234795
214,37.4670149191435,126.89761625827
215,37.4779342013932,126.888017692892
216,37.4384320466284,126.903130021364
217,37.4611019193226,126.894920733221
218,37.45098811514,126.909005682369
219,37.4670149191435,126.89761625827
220,37.4587553859216,126.907267630103
221,37.4779342013932,126.888017692892
222,37.4702337852501,126.904065591195
223,37.4521185239195,126.900719907622
224,37.482119846717,126.886892352778
225,37.4718566496348,126.897999215128
226,37.4687576206894,126.903574725393
227,37.4677500265523,126.894815343871
228,37.454739045818,126.900524646587
229,37.4626969698638,126.905470392267
230,37.4701598044531,126.897822232094
231,37.4645205682476,126.883334269655
232,37.4587553859216,126.907267630103
233,37.479875505104,126.904418899877
234,37.4530869252595,126.904650103443
235,37.4761395856207,126.881923955395
236,37.4736156259878,126.894841152462
237,37.4631525401962,126.905044471561
238,37.4736156259878,126.894841152462
239,37.4500014251419,126.902356665871
240,37.65333472149,127.056252916097
241,37.649540794927,127.067701313205
242,37.6178228889155,127.075805738965
243,37.6606192305538,127.075630162082
244,37.6767306961318,127.05524265114
245,37.6364521240646,127.067988537404
246,37.6254769202851,127.073005201049
247,37.6541821621992,127.061013122479
248,37.6256634143747,127.071995268287
249,37.6451250751218,127.059691326016
250,37.6681161841812,127.080423274337
251,37.622639059401,127.08662489094
252,37.6303438661503,127.054499915273
253,37.6293133211404,127.056221891655
254,37.6286169801432,127.073099352819
255,37.638960500598,127.06634514211
256,37.6574831321849,127.067864123732
257,37.6364521240646,127.067988537404
258,37.6737544402671,127.054966697616
259,37.6547688511508,127.060019298479
260,37.6378068538477,127.076090022542
261,37.6776259369995,127.055374584266
262,37.6559120545459,127.067454494799
263,37.6564723367144,127.0670480462
264,37.6780171005498,127.052913505117
265,37.6186144345034,127.074631376615
266,37.6273815936787,127.091621159803
267,37.6404885286244,127.072685646642
268,37.6310836146027,127.061737515858
269,37.6609038887184,127.073575379339
270,37.6510357712645,127.038819095625
271,37.6522582058481,127.045432300312
272,37.6370790857417,127.038520999805
273,37.6657379762188,127.04589104419
274,37.6575955499116,127.038002354359
275,37.6532174818989,127.047714954434
276,37.6663466100476,127.044423079471
277,37.6717184874026,127.040258979982
278,37.6803629061562,127.045764016316
279,37.465544645695,126.93735326531
280,37.6873960128039,127.021495626589
281,37.6648602093274,127.043598783853
282,37.6579417974872,127.038831643968
283,37.6666197978974,127.039853975282
284,37.6562348415638,127.040572917949
285,37.654199284867,127.038870491264
286,37.6510234416817,127.027944278021
287,37.688861412909,127.046140090232
288,37.4884357597741,126.893514963436
289,37.6849327053578,127.046586714257
290,37.6773960624828,127.047164096393
291,37.6522582058481,127.045432300312
292,37.6526440884387,127.039979883482
293,37.688861412909,127.046140090232
295,37.6535367049296,127.052375754615
296,37.6513191127048,127.029190894368
297,37.6794736285741,127.043412012604
298,37.6488498649136,127.034880717215
299,37.6565577596181,127.014850437729
300,37.5790377655561,127.039142935818
301,37.5783459546265,127.033997269967
302,37.5841961381161,127.05114707633
303,37.5696967138507,127.071439570463
304,37.5841961381161,127.05114707633
305,37.5862119387672,127.06355328121
306,37.5831154639893,127.037818414722
307,37.5831154639893,127.037818414722
308,37.5901338416767,127.068591769026
309,37.5787396316202,127.03966784122
310,37.5747753411,127.023532104042
311,37.5831492995316,127.040654814107
313,37.5696967138507,127.071439570463
314,37.5881303552149,127.055465821895
315,37.5722658494095,127.065469203845
316,37.5831154639893,127.037818414722
317,37.5677977691663,127.063572722399
318,37.5990602270307,127.035212918853
319,37.5909683833441,127.068673152616
320,37.5906585512362,127.0651426879
321,37.586120384461,127.039414975087
322,37.5831154639893,127.037818414722
323,37.5788925747579,127.068016203955
324,37.5728549565736,127.052401156065
325,37.5862762489616,127.047285432947
326,37.5657983700541,127.054762202414
327,37.5758001067263,127.037275183875
328,37.5763087872444,127.046017913495
329,37.5982966771548,127.057942413722
330,37.5032080456431,126.947700373641
331,37.513029355907,126.954204316851
332,37.4992177529756,126.930856713351
333,37.4896714750733,126.904566758434
334,37.485015143952,126.981021812089
335,37.4958143308836,126.954060246067
336,37.5158026675555,126.948359181242
337,37.4765228347619,126.981408909449
338,37.4998071623847,126.949902106763
339,37.4991257189285,126.931404032405
340,37.513669634701,126.946943945314
341,37.4997218266711,126.928222967016
342,37.4998236507216,126.978408414947
343,37.4958143308836,126.954060246067
344,37.4970012061923,126.981333947455
345,37.506038005044,126.960421779226
346,37.5046658024741,126.938744364462
347,37.4997218266711,126.928222967016
348,37.505310331985,126.945639286409
349,37.4992139256223,126.973876571542
350,37.4819434852498,126.978234131043
351,37.4987504141982,126.944358687065
352,37.510705811037,126.940393261193
353,37.4874274178031,126.97314797848
354,37.5148236866215,126.937975950622
355,37.513029355907,126.954204316851
356,37.4999114215453,126.930369336676
357,37.5019012578828,126.922363030415
358,37.510705811037,126.940393261193
360,37.5439960858544,126.951992869934
361,37.5537619785992,126.923693794834
362,37.5549555567162,126.936860774942
363,37.5464841809251,126.958879198129
364,37.5469082275894,126.909247593767
365,37.5564007056196,126.9565000215
366,37.5498466462438,126.914178132067
367,37.5544832516732,126.955903701632
368,37.5550949138085,126.914613374473
369,37.5628827605388,126.909284812172
370,37.584144810594,126.885285033192
371,37.5706093453431,126.90305825047
372,37.5492975120336,126.912858024328
373,37.5682884450841,126.897273034482
374,37.5477347268018,126.932061794829
375,37.5541436604576,126.909205435003
376,37.5783209050878,126.894689433213
377,37.5509576951977,126.921063042067
378,37.5469082275894,126.909247593767
379,37.5567856576915,126.901347294861
380,37.5396037190814,126.949629166527
381,37.5395837885645,126.945920370023
382,37.5763095825917,126.891959952963
383,37.5458033455121,126.954823056539
384,37.5398920192997,126.945917431811
385,37.561627886769,126.903751701218
386,37.561627886769,126.903751701218
387,37.5549555567162,126.936860774942
388,37.5628827605388,126.909284812172
389,37.5479338964558,126.922761170836
390,37.5746085138333,126.955611774864
391,37.5807597279754,126.931557440644
392,37.5934809108736,126.945336524574
393,37.5660508394158,126.943916239886
394,37.5755473825403,126.919548350676
395,37.5873166457317,126.94584271759
396,37.573910010416,126.935230751932
397,37.5873166457317,126.94584271759
398,37.565856271913,126.966637398787
399,37.5851683009936,126.947398082336
400,37.5668493404847,126.931211469031
401,37.5719138723351,126.961960174429
403,37.5688275546965,126.962941434617
404,37.5780815956199,126.91039845202
405,37.5854408654874,126.949283208998
406,37.5744103589329,126.957750279047
407,37.5660508394158,126.943916239886
408,37.5634048757431,126.929452000384
409,37.5954564651402,126.940215887636
410,37.582993055067,126.912877408954
411,37.5736099837789,126.975098079733
412,37.5934809108736,126.945336524574
413,37.5807597279754,126.931557440644
414,37.5660508394158,126.943916239886
415,37.573910010416,126.935230751932
416,37.5747206547495,126.925346226537
417,37.5725571453773,126.912434959274
418,37.5791546257808,126.936759175119
419,37.5773314776904,126.903049423184
420,37.4651225448311,127.044751260473
421,37.4720040276214,127.037463917199
422,37.4720040276214,127.037463917199
423,37.5016224434628,126.996338644287
424,37.5039351769908,127.002413006799
425,37.4928178646055,127.013838469407
426,37.5048884433907,127.002280487802
427,37.4778999342705,127.038681311113
428,37.5049267445237,127.004949918697
429,37.5023936158073,127.005860604348
430,37.5028703671011,126.980268385443
431,37.5051446767402,127.013359062646
432,37.4969314536823,126.983668491403
433,37.5023936158073,127.005860604348
434,37.4639484672786,127.044670644745
436,37.4928178646055,127.013838469407
437,37.4720040276214,127.037463917199
438,37.4818278430879,127.035957179608
439,37.4842930566875,127.004901860862
440,37.4900861966504,127.01953478052
442,37.4765228347619,126.981408909449
443,37.4835466074664,127.015110886678
445,37.4918229990093,127.007580814715
446,37.478105889107,126.981863231005
447,37.4982761803595,127.01112323944
448,37.5081263886404,127.011497032246
449,37.4730498033959,127.036977084936
450,37.5447325755774,127.026161935006
451,37.5576263308862,127.033880902274
452,37.5435734653043,127.034483996714
453,37.5620026859035,127.036199405949
454,37.5582053468995,127.027507006183
455,37.5684327095864,127.024784739728
456,37.56504066245,127.046038485838
457,37.5577089897922,127.0293680158
458,37.5634225092469,127.036964999975
459,37.5585097159309,127.036151539458
460,37.5579175887117,127.049321897316
461,37.5476298592186,127.021048385595
462,37.5367309806047,127.052821320194
464,37.5582053468995,127.027507006183
465,37.5465444473563,127.057721843047
466,37.5634138242653,127.031829207992
467,37.5396804981243,127.051176849101
468,37.5672050772282,127.044518529042
469,37.5631228791818,127.031878659226
470,37.5447325755774,127.026161935006
471,37.5443378762673,127.062886077541
472,37.5508599943308,127.048424929103
473,37.5407784221481,127.045773499507
474,37.5394518246786,127.051383529488
475,37.56482691929,127.026865516756
476,37.5663795479871,127.045325760782
477,37.5708929975236,127.03818634889
478,37.5438567048439,127.022724633668
479,37.5380574969255,127.052273266357
480,37.603183910563,127.024823216768
481,37.6037010120297,127.040128301882
482,37.6025796882132,127.0277373688
483,37.6024227162113,127.031747410745
484,37.5899802077163,127.016215494968
485,37.6110332806325,127.056583463234
486,37.603023020704,127.042933818596
487,37.5883948842004,127.00595033342
488,37.6075282096108,127.01033596406
489,37.6073127383978,127.029354324767
490,37.5894562819309,127.01684955359
491,37.5910517457898,127.003247810463
492,37.6129709597255,127.061424097773
493,37.5927179261346,127.016477649743
494,37.5927179261346,127.016477649743
495,37.6044649510099,127.01113959801
496,37.594521188017,127.035297176327
497,37.6027106641054,127.03953334738
498,37.6028203266818,127.01921134912
499,37.5990343654184,127.035223551163
500,37.6027806319764,127.021591975787
501,37.5944725333435,127.012706037821
502,37.590215799796,127.015677496208
503,37.6112771846339,127.008612131249
504,37.6134009168268,127.035828005248
505,37.5960628966291,127.014089924778
506,37.6008411734995,127.037964181836
507,37.6067914278637,127.061265107656
508,37.6093534067567,127.024973857612
509,37.6026863746394,127.041779093636
510,37.6026863746394,127.041779093636
511,37.514477182474,127.105859984389
512,37.4929147735248,127.118215300381
513,37.5144542739603,127.1007349885
514,37.526690654164,127.113501513725
515,37.5039849019726,127.088313655428
516,37.505929427057,127.109731490219
517,37.4757161979254,127.128028899521
518,37.5103437010218,127.099795102198
519,37.5023417434909,127.111242365559
520,37.4796167237202,127.117207118572
521,37.5107015787964,127.070558538624
522,37.4965824118518,127.11575708533
523,37.5064286590813,127.109163897138
524,37.5030205916841,127.092390015729
525,37.4704835682455,127.126032416142
526,37.5305029733329,127.120766409661
527,37.488125746629,127.111059136873
528,37.5110140641221,127.078391211725
529,37.5168228270731,127.113927262444
530,37.5004006710789,127.108569766181
531,37.4709816887925,127.126918966447
532,37.4910325782887,127.113802707687
533,37.5063859322325,127.138029800548
534,37.48249225366,127.124810698402
535,37.4942864602293,127.141950548563
536,37.5113112949351,127.085795823528
537,37.4811298782262,127.120696852056
538,37.5281944758857,127.118585460458
539,37.4897214922969,127.108863226371
540,37.4944816887791,127.104272138713
541,37.5078904519318,126.874426005892
542,37.5301921659608,126.875795236275
543,37.5286305482682,126.874429484886
544,37.5236417654236,126.859374318929
545,37.5208457212154,126.852894001339
546,37.5338262687956,126.829699018106
547,37.5257010684543,126.863031964702
548,37.5208263234783,126.844709173523
549,37.524108776725,126.875787787636
550,37.5174208864992,126.839711874848
551,37.5237910016543,126.838939628498
552,37.5238325421908,126.859934271432
553,37.5185093676053,126.841970424778
554,37.5208361584987,126.85288429171
555,37.5174208864992,126.839711874848
556,37.5157888422874,126.863551174812
557,37.5230178770366,126.866009549663
558,37.5489349791506,126.862730544064
559,37.5259008929336,126.863952126986
560,37.5233044400227,126.860293524636
561,37.5301921659608,126.875795236275
562,37.5482027256226,126.866411925621
563,37.5161655541261,126.836515925156
564,37.5268434457754,126.873028310209
565,37.5157888422874,126.863551174812
566,37.5161655541261,126.836515925156
567,37.5208457212154,126.852894001339
568,37.5216564735932,126.840559262343
569,37.5471589484477,126.869418319365
570,37.5141864971355,126.857372466291
571,37.5186029055217,126.912200093977
572,37.5358482106294,126.898640878812
573,37.5165301858178,126.90604309721
574,37.5353085958623,126.903804657951
575,37.5248204186047,126.909409656483
576,37.5251873278322,126.911577642563
577,37.520214892049,126.904537939205
578,37.49858585442,126.893496933247
579,37.5251266582293,126.905824841303
580,37.5172246813066,126.927973753551
581,37.5019294107449,126.904583277359
582,37.5165301858178,126.90604309721
583,37.5251775245928,126.924876706923
584,37.4998773288736,126.905992494509
585,37.5150182979876,126.902371785832
586,37.5311883385355,126.906066799795
587,37.5068320115737,126.901788107742
588,37.4956116524654,126.899907871857
589,37.525963157053,126.896367130558
590,37.4959665730744,126.907785020768
591,37.5352633978974,126.902963046657
592,37.525963157053,126.896367130558
593,37.5671545853414,126.929661150132
594,37.5190219719817,126.912213516512
595,37.5219069359564,126.923968896383
596,37.5122797138519,126.896981114579
597,37.5220221894063,126.914878455625
598,37.4913317598352,126.903016176404
599,37.492065734602,126.895733933794
600,37.5222390874644,126.88955389828
601,37.526139539927,127.000035070011
602,37.5252261730909,126.965099429477
603,37.533599152103,127.008698229017
604,37.5366511744323,126.959034062588
605,37.5342808357653,127.003878033451
606,37.5343733575462,126.995800074175
607,37.5366042521004,126.98724744106
608,37.5315623013378,126.968683607087
609,37.5203834217071,126.972434034716
610,37.5348314193581,126.987028473368
611,37.5434168747569,126.990950528384
612,37.5301979213037,127.01032822537
613,37.5243037437014,126.962793100981
614,37.5139923527763,126.956113037425
615,37.5211131374957,126.966804389151
616,37.5760516364471,126.890599494563
617,37.5392036532348,127.005599847436
618,37.5393766399926,126.961258439813
619,37.5364468819762,126.974209132534
620,37.5415760312117,126.970834972156
621,37.5454790994858,126.969873077308
622,37.5204769781723,126.994652340574
623,37.5399654111962,126.96909263767
624,37.5450495013965,126.972837527588
625,37.5285655568387,126.993107501389
626,37.5300894955351,126.997067653041
627,37.533528317636,126.97204180518
628,37.534483277545,126.993721655506
629,37.5356738275449,126.964803669293
630,37.5366042521004,126.98724744106
631,37.6207901019252,126.919552747252
632,37.6186069636267,126.92189931469
633,37.6094070491111,126.934953878791
634,37.61047501089,126.928746483175
635,37.6060390534435,126.922967946327
636,37.6112122196295,126.917182386796
637,37.6118237104709,126.929361323827
638,37.6094580871,126.930905869536
639,37.5870418845972,126.887366686457
640,37.5904118740556,126.916812658546
641,37.6147672064075,126.925926325471
642,37.6060390534435,126.922967946327
643,37.623359355763,126.919155324311
644,37.5852677029786,126.889905679045
645,37.598807448195,126.914481913318
646,37.6159275356285,126.91389904381
647,37.6142287094464,126.925392034767
648,37.5805462373365,126.905174193241
650,37.61711984093,126.922381574248
651,37.599288316842,126.910011565606
652,37.6198016400616,126.920634189302
653,37.6090354209934,126.92057711191
654,37.6185071257969,126.92027004678
655,37.6389910137212,126.91682843024
656,37.5922020196924,126.913874299343
657,37.6023138152521,126.914333400069
658,37.5887199014846,126.91355347304
659,37.5999535241538,126.910256043785
660,37.6095101643138,126.927599448896
661,37.5853055213822,127.00140390998
662,37.5731140710323,127.015440491947
663,37.5703440602595,127.001530861291
664,37.5681575350286,126.969408005973
665,37.5724324798009,126.976901845925
666,37.5699826192413,127.013592497413
667,37.5713313927825,127.010175652944
668,37.5696665900037,126.986759143282
669,37.5749462708923,126.971979688446
670,37.5698416253417,126.978096062325
671,37.5717247350915,127.009479991646
672,37.5698416253417,126.978096062325
673,37.5757446166666,126.982023193784
674,37.568926500713,126.997196304001
675,37.5721253320394,127.01225816224
676,37.6066007348783,126.970841992194
677,37.5684340137887,126.992855031147
678,37.5704933783901,126.993722029911
679,37.5690073113109,126.976724170551
680,37.5761514176345,127.001901838719
681,37.584516797842,127.000767726865
682,37.5802640031144,127.002044023019
683,37.5833016211214,127.001502822705
684,37.5747753411,127.023532104042
685,37.5773671067275,126.98926122895
686,37.5853055213822,127.00140390998
687,37.5743860742989,126.984397932562
688,37.5794496262255,127.015189795434
689,37.5728975386872,126.978631054996
690,37.5751550526082,126.979029677529
691,37.5622229626192,126.981105241855
692,37.5606668775872,126.981847764291
693,37.5592698040132,126.971065187239
694,37.5538914380831,127.010120543543
695,37.5596261400126,126.97140085354
696,37.5666369941572,126.997852780281
697,37.5566901240648,126.969148430387
698,37.5634113222562,127.002874909292
700,37.5599939158984,126.974919260028
701,37.5586492839081,127.007128755379
702,37.5554653292534,126.972906744315
703,37.5639509515843,127.015393326091
704,37.5698008940232,127.016387137532
705,37.5670395992375,126.977989804248
706,37.5630333953555,126.94333344961
707,35.8585794578895,128.580689045056
708,37.5653118416921,126.987922810482
709,37.5576877320082,126.976719543256
710,37.5546600896664,127.011938871539
711,37.5660509513873,126.982372901787
712,37.5602939125022,127.013806006802
713,37.5653254285684,127.016667203663
714,37.5656196969714,126.987776181355
715,37.5669308195754,127.018506344746
716,37.5693102080301,127.008830855715
717,37.3229667252331,127.977032629415
718,37.5634969466304,126.943497783433
719,37.3229667252331,127.977032629415
720,37.3229667252331,127.977032629415
721,37.600021414129,127.079769107717
722,37.5994933398436,127.095767092241
723,37.5813837671214,127.081086032578
724,37.5967093285386,127.085741817289
725,37.6005605598925,127.101485349948
726,37.5993004342889,127.096545481223
727,37.5990039254555,127.092486150029
728,37.5807191087977,127.09474994784
729,37.5902389418895,127.089749274233
730,37.4707596738203,126.920533955679
731,37.5807945533834,127.088439058456
732,37.5868021001392,127.078507532141
733,37.6010974666306,127.081091909167
734,37.5889833416662,127.089956551761
735,37.5909848199094,127.079251864784
736,37.6000111644089,127.101032093535
737,37.587351831648,127.079930739142
738,37.5826731959518,127.088102542881
739,37.5808866476793,127.085610796464
740,37.5898933809577,127.093843318316
741,37.5922458657937,127.075795527026
742,37.6000111644089,127.101032093535
743,37.600021414129,127.079769107717
744,37.5926703580637,127.071404570903
745,37.5819764008245,127.079689054959
746,37.6025121881772,127.089346030689
747,37.5994933398436,127.095767092241
748,37.5784209373757,127.081742369843
749,37.5993004342889,127.096545481223
750,37.5784209373757,127.081742369843
